304,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,4.0,1.0,4.0,4.0,,2.0,,2.0,2.0,2.0,,,2.0,1.0,,3.0,2.0,5.0,1.0,,4.0,3.0,2.0,4.0,4.0,3.0,,2.0,7.0,1.0,0.0,0.0,0.0
305,,2.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,2.0,3.0,2.0,2.0,,1.0,,1.0,2.0,,1.0,3.0,,2.0,,1.0,4.0,,4.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,4.0,8.0,4.0,0.0,0.0,0.0
306,2.0,1.0,,4.0,4.0,1.0,3.0,1.0,1.0,,2.0,1.0,2.0,4.0,,1.0,1.0,3.0,,,2.0,,5.0,,3.0,1.0,,1.0,,5.0,3.0,,,5.0,2.0,3.0,,,2.0,4.0,8.0,,0.0,0.0,0.0
307,,1.0,1.0,4.0,2.0,1.0,2.0,,1.0,,,,,1.0,,,,2.0,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,,2.0,4.0,,1.0,3.0,5.0,3.0,1.0,3.0,5.0,2.0,5.0,1.0,7.0,2.0,0.0,0.0,0.0
308,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,,1.0,1.0,,2.0,,,,3.0,1.0,2.0,2.0,,,5.0,1.0,5.0,1.0,5.0,5.0,2.0,4.0,,,2.0,2.0,1.0,,1.0,4.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0
309,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,,,5.0,1.0,2.0,,3.0,,2.0,1.0,,,1.0,4.0,1.0,3.0,2.0,,4.0,3.0,4.0,,0.0,0.0,0.0
310,1.0,1.0,,4.0,3.0,1.0,2.0,1.0,,,2.0,1.0,2.0,3.0,2.0,1.0,,,2.0,2.0,2.0,,2.0,,3.0,,5.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,1.0,3.0,3.0,8.0,5.0,0.0,0.0,0.0
311,1.0,2.0,,4.0,3.0,3.0,1.0,1.0,,2.0,2.0,1.0,2.0,,,4.0,,,,2.0,1.0,1.0,3.0,1.0,5.0,,3.0,,5.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,2.0,4.0,5.0,0.0,0.0,0.0
312,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,,,,,1.0,2.0,4.0,4.0,3.0,2.0,,,1.0,1.0,5.0,,3.0,1.0,4.0,5.0,,,,1.0,4.0,,2.0,,2.0,5.0,,4.0,,,0.0,0.0,0.0
313,1.0,2.0,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,,3.0,1.0,,2.0,2.0,,4.0,1.0,4.0,1.0,1.0,,4.0,,,2.0,4.0,1.0,2.0,,3.0,4.0,2.0,3.0,9.0,3.0,0.0,0.0,0.0
314,1.0,1.0,,4.0,1.0,4.0,3.0,1.0,1.0,2.0,,1.0,4.0,2.0,4.0,4.0,,3.0,1.0,2.0,2.0,,2.0,1.0,5.0,,2.0,,,4.0,3.0,1.0,5.0,2.0,4.0,3.0,3.0,1.0,3.0,,7.0,1.0,0.0,0.0,0.0
315,1.0,2.0,,1.0,2.0,1.0,3.0,2.0,,2.0,,1.0,,1.0,3.0,,,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,,2.0,5.0,3.0,2.0,2.0,3.0,3.0,,4.0,4.0,4.0,5.0,,2.0,5.0,5.0,0.0,0.0,0.0
316,1.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,,,2.0,1.0,,2.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,,3.0,2.0,4.0,,1.0,3.0,2.0,1.0,4.0,5.0,3.0,3.0,3.0,,2.0,,0.0,0.0,0.0
317,2.0,2.0,1.0,2.0,2.0,2.0,4.0,,,,2.0,1.0,1.0,3.0,4.0,,2.0,,,1.0,,2.0,1.0,1.0,,1.0,,3.0,,4.0,2.0,2.0,2.0,5.0,,5.0,5.0,2.0,,4.0,7.0,4.0,0.0,0.0,0.0
318,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,,1.0,1.0,4.0,4.0,3.0,4.0,3.0,,,2.0,,2.0,1.0,,2.0,,2.0,3.0,5.0,2.0,4.0,2.0,4.0,4.0,,2.0,4.0,2.0,5.0,3.0,7.0,3.0,0.0,0.0,0.0
319,2.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,1.0,4.0,2.0,3.0,,2.0,,1.0,1.0,,,5.0,,5.0,,3.0,5.0,5.0,,4.0,3.0,3.0,4.0,4.0,,,4.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0
320,1.0,2.0,,4.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,,4.0,4.0,1.0,,2.0,1.0,,2.0,5.0,1.0,2.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,7.0,5.0,0.0,0.0,0.0
321,,2.0,,2.0,3.0,4.0,4.0,1.0,,2.0,1.0,1.0,1.0,4.0,3.0,,1.0,1.0,,,,2.0,2.0,1.0,4.0,,2.0,,2.0,2.0,1.0,3.0,,1.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0
322,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,2.0,,,3.0,,,,,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,,4.0,2.0,5.0,2.0,,1.0,3.0,1.0,,5.0,,2.0,,3.0,8.0,2.0,0.0,0.0,0.0
323,,2.0,,2.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,,,,2.0,,2.0,2.0,1.0,,,2.0,1.0,,5.0,,4.0,2.0,,,1.0,1.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,5.0,7.0,5.0,0.0,0.0,0.0
324,2.0,1.0,,1.0,3.0,4.0,3.0,2.0,1.0,,2.0,,4.0,4.0,4.0,,3.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,4.0,,2.0,4.0,3.0,4.0,1.0,,,0.0,0.0,0.0
325,,1.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,,,2.0,3.0,1.0,4.0,4.0,,3.0,1.0,2.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,4.0,3.0,2.0,,2.0,3.0,2.0,4.0,2.0,5.0,5.0,2.0,1.0,,4.0,0.0,0.0,0.0
326,,2.0,,4.0,2.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,,,1.0,5.0,1.0,2.0,,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,5.0,4.0,2.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0
327,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,,1.0,,,1.0,4.0,4.0,,2.0,3.0,1.0,1.0,1.0,2.0,3.0,,2.0,1.0,5.0,,3.0,2.0,3.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0
328,2.0,1.0,,1.0,3.0,3.0,4.0,,1.0,2.0,1.0,2.0,3.0,,4.0,4.0,2.0,3.0,,,,1.0,2.0,1.0,5.0,1.0,3.0,,,5.0,,1.0,5.0,3.0,,,5.0,,2.0,2.0,6.0,,0.0,0.0,0.0
329,2.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,,1.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,,1.0,3.0,,,1.0,4.0,3.0,4.0,5.0,4.0,1.0,2.0,5.0,,4.0,1.0,2.0,5.0,1.0,7.0,5.0,0.0,0.0,0.0
330,,1.0,,3.0,4.0,4.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,3.0,,3.0,3.0,1.0,2.0,,1.0,3.0,,5.0,,3.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,2.0,,0.0,0.0,0.0
331,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,,2.0,,1.0,,1.0,4.0,,3.0,1.0,1.0,1.0,2.0,,5.0,1.0,5.0,,,5.0,4.0,2.0,,3.0,4.0,2.0,2.0,,4.0,5.0,1.0,5.0,,1.0,0.0,0.0,0.0
332,,1.0,,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,,3.0,1.0,2.0,,2.0,3.0,,2.0,2.0,,3.0,1.0,4.0,,5.0,3.0,4.0,1.0,,1.0,,3.0,1.0,,,2.0,3.0,,,1.0,0.0,0.0,0.0
333,2.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,,1.0,2.0,1.0,3.0,1.0,4.0,4.0,2.0,3.0,1.0,,,2.0,2.0,,4.0,,3.0,5.0,1.0,4.0,4.0,2.0,2.0,,2.0,4.0,1.0,5.0,,1.0,3.0,2.0,0.0,0.0,0.0
334,1.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,4.0,4.0,3.0,,2.0,,,,,,2.0,1.0,5.0,4.0,3.0,2.0,1.0,3.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,,,,0.0,0.0,0.0
335,2.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,,4.0,1.0,3.0,1.0,3.0,2.0,,1.0,4.0,1.0,3.0,,2.0,5.0,1.0,5.0,,1.0,5.0,2.0,0.0,0.0,0.0
336,2.0,2.0,,4.0,2.0,2.0,2.0,2.0,,2.0,2.0,,,,,1.0,2.0,,1.0,2.0,1.0,,5.0,1.0,4.0,,3.0,2.0,,2.0,2.0,,5.0,2.0,2.0,,4.0,,4.0,5.0,4.0,5.0,0.0,0.0,0.0
337,1.0,1.0,,3.0,1.0,1.0,4.0,1.0,,2.0,,2.0,4.0,4.0,,1.0,1.0,,2.0,2.0,,2.0,4.0,,4.0,1.0,,,,3.0,2.0,3.0,,2.0,1.0,4.0,5.0,2.0,1.0,1.0,3.0,,0.0,0.0,0.0
338,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,,1.0,1.0,,,2.0,2.0,1.0,2.0,2.0,,,,,2.0,,2.0,1.0,3.0,4.0,2.0,,2.0,1.0,4.0,3.0,4.0,,3.0,1.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0
339,,1.0,,4.0,1.0,1.0,4.0,2.0,,,1.0,1.0,3.0,4.0,4.0,1.0,,2.0,2.0,,2.0,1.0,3.0,,2.0,,4.0,3.0,2.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,,,1.0,5.0,0.0,0.0,0.0
340,,1.0,1.0,1.0,4.0,1.0,4.0,,1.0,2.0,,2.0,2.0,2.0,4.0,4.0,,3.0,,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0
341,2.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,,2.0,2.0,,,,,1.0,3.0,,2.0,,2.0,,,,5.0,,1.0,2.0,,5.0,5.0,2.0,3.0,4.0,,5.0,5.0,3.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0
342,,2.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,,1.0,2.0,,3.0,3.0,,3.0,,,,1.0,1.0,1.0,,,,4.0,2.0,5.0,5.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,,,3.0,,1.0,0.0,0.0,0.0
343,,2.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,,1.0,4.0,3.0,,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,,3.0,5.0,2.0,2.0,4.0,,4.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0
344,1.0,2.0,,3.0,2.0,1.0,3.0,2.0,,,,,2.0,4.0,,4.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,,3.0,,5.0,1.0,2.0,3.0,3.0,,2.0,3.0,4.0,2.0,1.0,5.0,3.0,1.0,7.0,4.0,0.0,0.0,0.0
345,1.0,2.0,1.0,2.0,4.0,2.0,4.0,,,1.0,1.0,,,2.0,,4.0,2.0,3.0,,2.0,,,1.0,,5.0,1.0,2.0,1.0,3.0,5.0,3.0,3.0,5.0,,2.0,1.0,4.0,4.0,4.0,2.0,9.0,5.0,0.0,0.0,0.0
346,,1.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,,2.0,,3.0,1.0,4.0,1.0,2.0,2.0,1.0,,2.0,,3.0,1.0,3.0,,4.0,2.0,1.0,,1.0,2.0,5.0,1.0,,2.0,1.0,3.0,3.0,4.0,8.0,3.0,0.0,0.0,0.0
347,2.0,2.0,1.0,3.0,2.0,4.0,4.0,,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,,3.0,,,,1.0,5.0,2.0,3.0,5.0,3.0,2.0,3.0,,5.0,2.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0
348,1.0,2.0,1.0,4.0,2.0,2.0,2.0,,,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,,,,,4.0,,2.0,1.0,3.0,5.0,3.0,4.0,1.0,1.0,,3.0,2.0,1.0,,3.0,4.0,,1.0,4.0,0.0,0.0,0.0
349,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,,2.0,,,3.0,,2.0,4.0,2.0,,,1.0,2.0,2.0,,,1.0,1.0,1.0,5.0,,3.0,5.0,3.0,3.0,1.0,,5.0,,4.0,3.0,5.0,7.0,,0.0,0.0,0.0
350,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,,2.0,2.0,4.0,,3.0,,3.0,1.0,2.0,2.0,1.0,1.0,5.0,,5.0,,1.0,3.0,3.0,2.0,3.0,1.0,,4.0,1.0,1.0,1.0,,5.0,3.0,7.0,3.0,0.0,0.0,0.0
351,2.0,1.0,,2.0,2.0,3.0,3.0,2.0,,1.0,,2.0,3.0,,3.0,,1.0,3.0,,2.0,2.0,1.0,4.0,,2.0,,,3.0,,,3.0,1.0,,2.0,4.0,2.0,4.0,4.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0
352,,1.0,1.0,2.0,4.0,3.0,1.0,,,2.0,,,4.0,4.0,,1.0,3.0,3.0,1.0,,1.0,2.0,4.0,1.0,,,1.0,1.0,4.0,,3.0,3.0,5.0,1.0,4.0,,1.0,3.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0
353,1.0,2.0,,2.0,1.0,1.0,3.0,,,2.0,1.0,,4.0,2.0,,,1.0,3.0,1.0,,2.0,,1.0,1.0,4.0,,1.0,5.0,5.0,1.0,4.0,3.0,4.0,2.0,2.0,,4.0,4.0,,3.0,5.0,3.0,0.0,0.0,0.0
354,,2.0,,1.0,3.0,2.0,4.0,,1.0,1.0,,2.0,4.0,3.0,,4.0,1.0,3.0,,2.0,2.0,,,,2.0,,1.0,3.0,3.0,,4.0,1.0,,,,,2.0,,4.0,4.0,,4.0,0.0,0.0,0.0
355,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,,1.0,1.0,1.0,3.0,,3.0,4.0,,2.0,,1.0,2.0,2.0,5.0,,1.0,,1.0,,1.0,2.0,4.0,1.0,,,,1.0,5.0,1.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0
356,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,,,1.0,2.0,2.0,,,4.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,2.0,,3.0,4.0,3.0,,2.0,3.0,3.0,2.0,1.0,5.0,4.0,2.0,2.0,3.0,9.0,,0.0,0.0,0.0
357,,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,,1.0,2.0,1.0,,,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,,1.0,1.0,5.0,7.0,4.0,0.0,0.0,0.0
358,2.0,2.0,,4.0,3.0,4.0,2.0,,1.0,1.0,1.0,2.0,,1.0,2.0,,2.0,,,1.0,2.0,2.0,3.0,1.0,,,3.0,1.0,2.0,5.0,5.0,3.0,4.0,5.0,1.0,1.0,5.0,4.0,,3.0,3.0,4.0,0.0,0.0,0.0
359,1.0,2.0,1.0,4.0,2.0,1.0,2.0,,,2.0,,1.0,,2.0,4.0,4.0,,2.0,,1.0,2.0,1.0,5.0,1.0,3.0,,4.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,9.0,5.0,0.0,0.0,0.0
360,1.0,1.0,1.0,2.0,1.0,1.0,4.0,,1.0,2.0,1.0,1.0,3.0,2.0,4.0,,1.0,,1.0,1.0,2.0,,1.0,,3.0,1.0,4.0,3.0,,2.0,2.0,3.0,5.0,,2.0,1.0,,5.0,3.0,,5.0,4.0,0.0,0.0,0.0
361,1.0,2.0,1.0,4.0,1.0,2.0,1.0,,1.0,1.0,,2.0,,2.0,4.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,4.0,,3.0,4.0,,3.0,,2.0,4.0,,,4.0,3.0,3.0,5.0,1.0,9.0,,0.0,0.0,0.0
362,,1.0,,4.0,4.0,2.0,4.0,1.0,,,2.0,1.0,2.0,3.0,4.0,4.0,,2.0,2.0,,,2.0,4.0,,,,5.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,2.0,,5.0,5.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0
363,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,,4.0,1.0,2.0,,3.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,,,3.0,2.0,5.0,5.0,0.0,0.0,0.0
364,2.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,,1.0,3.0,3.0,,2.0,,1.0,1.0,,,4.0,,4.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,,3.0,1.0,1.0,3.0,3.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0
365,,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,,,,4.0,4.0,4.0,2.0,,,5.0,4.0,4.0,2.0,4.0,5.0,1.0,3.0,3.0,,0.0,0.0,0.0
366,2.0,1.0,,4.0,1.0,3.0,3.0,2.0,,1.0,1.0,2.0,4.0,2.0,2.0,1.0,,,,,,1.0,4.0,1.0,2.0,1.0,4.0,3.0,4.0,2.0,,3.0,5.0,4.0,,4.0,4.0,1.0,2.0,,7.0,4.0,0.0,0.0,0.0
367,2.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,,2.0,2.0,,2.0,2.0,,4.0,,1.0,2.0,,1.0,2.0,,,,,3.0,5.0,,4.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,5.0,4.0,0.0,0.0,0.0
368,1.0,1.0,,4.0,3.0,3.0,1.0,2.0,1.0,2.0,,1.0,,,3.0,4.0,1.0,,,2.0,,2.0,,1.0,1.0,,3.0,,3.0,,2.0,,5.0,5.0,2.0,2.0,3.0,2.0,3.0,,5.0,,0.0,0.0,0.0
369,,2.0,1.0,2.0,2.0,1.0,2.0,,,,,2.0,1.0,2.0,3.0,,3.0,,1.0,,1.0,1.0,4.0,1.0,1.0,,3.0,1.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,3.0,5.0,4.0,,3.0,9.0,5.0,0.0,0.0,0.0
370,,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,4.0,2.0,4.0,1.0,3.0,1.0,,2.0,2.0,,1.0,4.0,,4.0,4.0,5.0,1.0,2.0,1.0,4.0,2.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0
371,2.0,1.0,1.0,1.0,4.0,4.0,3.0,,,1.0,,,2.0,3.0,,4.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,,1.0,,3.0,5.0,1.0,1.0,5.0,3.0,,,2.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0
372,1.0,2.0,,2.0,4.0,2.0,2.0,1.0,,1.0,,,4.0,4.0,,,1.0,1.0,,,,,4.0,1.0,4.0,,1.0,3.0,5.0,5.0,2.0,2.0,,2.0,1.0,1.0,2.0,3.0,3.0,,5.0,2.0,0.0,0.0,0.0
373,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,,1.0,2.0,2.0,,,3.0,,3.0,2.0,1.0,1.0,1.0,1.0,5.0,,3.0,1.0,2.0,4.0,1.0,2.0,4.0,,5.0,5.0,2.0,5.0,,3.0,,5.0,,,0.0,0.0,0.0
374,1.0,1.0,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,4.0,4.0,,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,,5.0,1.0,,4.0,3.0,5.0,4.0,2.0,4.0,2.0,,,5.0,4.0,,2.0,9.0,4.0,0.0,0.0,0.0
375,1.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,,2.0,,2.0,3.0,,,1.0,2.0,1.0,,2.0,,2.0,5.0,1.0,2.0,1.0,3.0,,4.0,4.0,1.0,,3.0,3.0,,2.0,4.0,5.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0
376,,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,4.0,2.0,2.0,2.0,,1.0,2.0,2.0,,4.0,1.0,5.0,,,5.0,5.0,1.0,5.0,1.0,2.0,5.0,1.0,4.0,4.0,2.0,4.0,,0.0,0.0,0.0
377,1.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,,1.0,2.0,1.0,1.0,,3.0,1.0,3.0,1.0,,1.0,2.0,,3.0,,2.0,,4.0,3.0,5.0,2.0,3.0,3.0,3.0,1.0,,4.0,3.0,3.0,1.0,3.0,5.0,,0.0,0.0,0.0
378,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,,3.0,3.0,,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,3.0,,5.0,2.0,3.0,4.0,2.0,,4.0,4.0,2.0,1.0,,1.0,0.0,0.0,0.0
379,2.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,,2.0,,4.0,3.0,2.0,1.0,2.0,2.0,,1.0,,2.0,4.0,1.0,4.0,,4.0,4.0,3.0,3.0,4.0,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,4.0,,1.0,0.0,0.0,0.0
380,,1.0,1.0,2.0,4.0,2.0,4.0,,1.0,1.0,1.0,2.0,3.0,2.0,2.0,,3.0,3.0,,1.0,,,5.0,,1.0,1.0,3.0,,3.0,5.0,4.0,,1.0,2.0,,5.0,,4.0,2.0,,7.0,5.0,0.0,0.0,0.0
381,,1.0,,2.0,1.0,3.0,1.0,,,,,1.0,,3.0,2.0,,3.0,3.0,1.0,2.0,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,5.0,4.0,,2.0,2.0,2.0,2.0,,4.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0
382,,2.0,1.0,2.0,3.0,3.0,1.0,,,2.0,1.0,,3.0,2.0,3.0,1.0,1.0,,2.0,,2.0,1.0,1.0,,1.0,,4.0,5.0,,,4.0,,2.0,5.0,,4.0,4.0,1.0,,4.0,5.0,3.0,0.0,0.0,0.0
383,,2.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,,,1.0,2.0,3.0,2.0,,,2.0,2.0,,,1.0,5.0,,4.0,,5.0,5.0,3.0,4.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0
384,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,2.0,4.0,1.0,,3.0,,1.0,,1.0,4.0,,4.0,1.0,2.0,3.0,,5.0,3.0,1.0,1.0,2.0,2.0,,2.0,3.0,3.0,,7.0,5.0,0.0,0.0,0.0
385,1.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,4.0,1.0,5.0,,3.0,2.0,5.0,2.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0,3.0,6.0,4.0,0.0,0.0,0.0
386,2.0,1.0,,4.0,3.0,1.0,4.0,1.0,1.0,2.0,,2.0,2.0,4.0,3.0,,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,,4.0,,1.0,3.0,1.0,,5.0,2.0,4.0,,,4.0,5.0,5.0,2.0,,0.0,0.0,0.0
387,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,5.0,,3.0,3.0,2.0,3.0,2.0,,2.0,4.0,2.0,,5.0,4.0,4.0,5.0,0.0,0.0,0.0
388,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,,,1.0,2.0,2.0,2.0,,1.0,2.0,,1.0,,2.0,,1.0,5.0,,1.0,2.0,4.0,1.0,5.0,,1.0,,1.0,3.0,1.0,4.0,4.0,3.0,7.0,4.0,0.0,0.0,0.0
389,,1.0,,1.0,4.0,2.0,4.0,2.0,,2.0,1.0,,1.0,,2.0,4.0,3.0,1.0,1.0,,,,,,4.0,,3.0,4.0,1.0,5.0,,1.0,1.0,,4.0,,,4.0,3.0,4.0,9.0,2.0,0.0,0.0,0.0
390,,1.0,1.0,2.0,1.0,3.0,3.0,1.0,,1.0,1.0,2.0,3.0,3.0,,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,1.0,1.0,4.0,3.0,5.0,7.0,4.0,0.0,0.0,0.0
391,,1.0,,2.0,2.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,3.0,,,,1.0,2.0,1.0,1.0,,1.0,5.0,3.0,2.0,4.0,2.0,,1.0,,4.0,3.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0
392,1.0,2.0,,4.0,4.0,1.0,3.0,,,,,1.0,2.0,,2.0,1.0,,,2.0,,2.0,1.0,,,5.0,,5.0,5.0,4.0,,2.0,,1.0,1.0,4.0,5.0,5.0,1.0,4.0,5.0,8.0,4.0,0.0,0.0,0.0
393,1.0,1.0,,3.0,3.0,4.0,4.0,,,,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,,2.0,,2.0,5.0,1.0,5.0,1.0,,3.0,2.0,5.0,2.0,,1.0,,1.0,3.0,2.0,5.0,4.0,,6.0,5.0,0.0,0.0,0.0
394,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,2.0,,1.0,3.0,3.0,,1.0,2.0,,2.0,2.0,2.0,,3.0,1.0,4.0,,4.0,3.0,,4.0,5.0,3.0,3.0,2.0,,1.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0
