random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.5373828744333903,0.3766845392502806,0.39040899825915654,0.6407785824002528,3,2,3,4,1
0.5325262862597885,0.37366229870088824,0.3828650554875331,0.6334560256132421,5,1,1,2,1
0.5359832710599916,0.37041709796870576,0.38753110968031146,0.6288879428261087,2,2,3,5,1
0.5270474139715655,0.3738419192297765,0.38176582370025475,0.6224588082909024,3,1,5,2,1
0.5237421754682497,0.37201328753122354,0.38104682531682166,0.624773773442705,2,3,3,4,1
0.5259033083675575,0.3681308410826309,0.38323912069344174,0.6260539906275754,4,3,4,3,1
0.5279751437050566,0.37131735673653915,0.3838564848419602,0.6265787196197593,1,3,5,5,1
0.5327533202301159,0.3662664919051233,0.3885661130039135,0.6226232365375702,2,2,5,4,1
0.5272471136130643,0.3653996504834164,0.3951355358897795,0.6140705409044631,5,5,4,5,1
0.5327267140571728,0.361895823893053,0.3918768412548372,0.6186600808827177,4,5,3,5,1
0.5329295229968726,0.3638728970791418,0.3880612794218591,0.6154304587572889,3,3,3,4,1
0.5337280185314544,0.36085516838510084,0.38804434915097613,0.60933147522508,2,1,1,4,1
0.5373913059875455,0.36649709832813565,0.39252775149528857,0.6127842530754182,3,3,3,4,1
0.5225507262804058,0.36850856921864433,0.3842408181360003,0.6142812179469127,4,2,3,4,1
0.5168562289894882,0.371635816303878,0.3800648894296866,0.615558007359808,2,2,3,2,1
0.5197475966093276,0.36569851470462483,0.3702857578919029,0.6078077209355958,3,1,3,5,1
0.5120646109854549,0.37117068091877903,0.3677942577375065,0.601830620407804,1,5,3,4,1
0.5077045486326766,0.3705447131610878,0.36424305537067514,0.5961004069705061,3,3,4,5,1
0.5077587370414833,0.36726555640744984,0.36578675785840215,0.5908251821300591,3,2,5,5,1
0.50777623125586,0.36790337081650576,0.37116405460150775,0.5942782439686628,5,4,2,2,1
0.5037544247642537,0.37209368448616753,0.37165026699974785,0.5958697384358056,2,1,1,5,1
0.5020885228184727,0.3756137236708378,0.36844638538768115,0.5975549175054727,4,3,3,5,1
0.5034190069764598,0.3694377145126317,0.36504445372010047,0.5946796257013319,4,1,2,3,1
0.48887310727759037,0.36332567430268475,0.3668138106284312,0.5903056994378565,1,4,1,5,1
0.4866445454012516,0.3664303760534512,0.3690100228678655,0.5877470922529386,1,3,2,4,1
0.4867564909194385,0.36839743809731046,0.37256940546943784,0.5890556525250279,3,2,3,4,1
0.48513938697870895,0.37509310875585783,0.37388098359711597,0.591617014626193,1,2,2,4,1
0.48473702079947173,0.373765005816562,0.37659460734001565,0.5920937941256526,1,2,1,2,1
0.47561198194667026,0.37678010493005804,0.36718548492144515,0.5872135362793341,4,3,4,4,1
0.47818194002691256,0.38181656993527807,0.3722108828206629,0.5943358480938895,2,4,4,3,1
0.47965159683413316,0.3770245227168524,0.37710723435524646,0.5944992809044432,3,4,3,4,1
0.4816247932263241,0.37507774145464384,0.37073399772029003,0.5971646845380904,1,1,2,1,1
0.4788008969614568,0.37572107664253424,0.3678091655430107,0.5939823035740271,1,2,4,2,1
0.47653355385989965,0.370417379451329,0.3719054667905529,0.5980120663026005,1,2,2,4,1
0.47692529284150864,0.37286991449338414,0.37336249591239007,0.5958830814509738,4,1,1,4,1
0.4797822614531623,0.3754902544439318,0.371133816722732,0.5971517449777907,2,3,4,4,1
0.47596943749744647,0.3733836688446652,0.3657514997636563,0.595829561571947,4,2,2,4,1
0.4744086717410664,0.3768383846527099,0.36540656044835573,0.5965125303126778,2,5,4,4,1
0.4685963691207937,0.38200690136824533,0.3570293962231438,0.600237423581206,4,2,4,5,1
0.4726120802959541,0.3789937278509889,0.3530228581555591,0.6002036260592494,2,2,4,5,1
0.4717952502223003,0.3738519815059662,0.35123064042387825,0.6020704316705605,5,1,4,5,1
0.46197176651701605,0.3681455664180423,0.35361067826812725,0.5994829225163045,4,3,3,5,1
0.4652230886280883,0.36975296287528636,0.3545298647104416,0.595981963521207,5,2,2,4,1
0.46677585154511136,0.3648935792805353,0.3592496277495879,0.5991525366486452,2,1,3,4,1
0.46887407620760324,0.3663517084197396,0.3585725269083831,0.6000294868960283,3,1,3,4,1
0.4649526292559659,0.36713844123174305,0.35399991476761566,0.5997780270631687,5,5,1,5,1
0.45964426000621816,0.373083372573464,0.3509840400796174,0.5966559490987161,3,4,3,4,1
0.4611793978233542,0.3792123581888628,0.35355546591060266,0.6002017332754285,1,3,3,5,1
0.4611630359683457,0.3795046989830692,0.3426216987865318,0.5989724824552737,3,1,4,4,1
0.4591833735969296,0.3848400193103513,0.3429180053277415,0.5913990976157868,4,4,4,4,1
0.4602760838209501,0.3835974447645578,0.3412801825974665,0.5883077814987134,1,1,2,2,1
0.4642055116522524,0.38229325001544173,0.3405685328897014,0.5864947381001608,4,2,2,5,1
0.46353666261301135,0.38273489943975314,0.3426709637430766,0.5865079501013633,2,3,4,4,1
0.46036386974022525,0.38342085674057075,0.34270397571488787,0.5891231387628556,1,1,4,5,1
0.4595505417099356,0.3760835276573469,0.3383659097383733,0.585588397949514,4,2,4,2,1
0.45337099348507093,0.3689791897262318,0.3401697170787409,0.5838911659692191,3,1,2,5,1
0.4529153844900222,0.3683409987061486,0.33788759661041956,0.5827035946590818,4,2,1,4,1
0.4511270372566682,0.36039667349959675,0.3348200863476873,0.5831471452355825,4,1,1,5,1
0.4526934241213357,0.358483739922829,0.3348787140646328,0.5844408267656019,2,4,4,5,1
0.4530617342204471,0.3611189290609641,0.3343598838791495,0.5842381084783957,2,1,4,5,1
0.45078707562628473,0.365696233439436,0.33408700768230964,0.5812169878353999,5,2,2,5,1
0.45108124340463673,0.36820663235929235,0.3328241570515802,0.5790842992264944,5,2,3,5,1
0.4493987960213513,0.36795239123607976,0.3309894595268068,0.5781230065086919,4,4,2,5,1
0.44971099631771283,0.3660027226861753,0.32745712716943776,0.5753722116467747,1,1,3,5,1
0.45367147560516363,0.3704890378352656,0.32863764388737987,0.5735966190115197,2,1,4,3,1
0.45094507622148805,0.37104886504630274,0.3309755123057538,0.57158628446018,2,1,3,2,1
0.4503518464070707,0.37074379512801936,0.332538979124938,0.5731186850217485,4,1,2,5,1
0.44365679627193905,0.37741447951469664,0.3260746616361582,0.5677067677272144,5,1,4,5,1
0.44687324398955186,0.37291803142768004,0.32603069380711014,0.5722860087858243,5,2,2,5,1
0.443585300064797,0.37248216676902,0.32355842704599447,0.570864395022911,4,3,1,4,1
0.43836103535296306,0.36854245101269384,0.31925082796022675,0.5657665829006355,4,1,3,4,1
0.4400198465012694,0.36810489382792055,0.317561975916383,0.564554003032221,4,1,3,4,1
0.4467666568920305,0.3683193189732509,0.31790066510144777,0.5614144102259202,4,3,4,2,1
0.450613938458584,0.3652799050796079,0.3148567743752928,0.5567434294823668,1,1,2,5,1
0.45094179989635796,0.3689547973205257,0.3102548225623642,0.5528898951979374,4,2,3,5,1
0.44907565482889156,0.3727846267488537,0.3141302973387827,0.5548012673576379,1,1,2,4,1
0.4496610356535623,0.3734490120888386,0.31574805107658593,0.5509810519174153,4,1,3,4,1
0.4541551441821859,0.3748296660400201,0.31197029838971363,0.5504274780444101,2,1,3,3,1
0.4551889554526169,0.37383988547599667,0.31147938679077336,0.5490019833784463,2,1,5,5,1
0.455104323553908,0.374243582765931,0.31686716922887215,0.5479399437297602,2,3,3,4,1
0.4563529886321307,0.37843208270401124,0.3180958747658777,0.5481634398305039,2,5,2,5,1
0.45398512128811724,0.3789807947702451,0.3175197616773954,0.5462115413991561,5,2,3,5,1
0.45536210496204743,0.3777697468494753,0.31922823714123594,0.5475420480177388,4,1,2,4,1
0.4514987292201998,0.3769608325687697,0.3224025053754286,0.5454204632479831,3,1,3,4,1
0.4490277137561673,0.37432188781155096,0.3226933482005165,0.5471398046417765,2,1,3,4,1
0.45080163013586555,0.3720238851530622,0.3179921580315744,0.5444750857433961,1,2,4,4,1
0.4478325905412603,0.37556070163375216,0.31478168822554026,0.5438981633422358,2,1,1,3,1
0.4496548277501385,0.3745158559978617,0.3195293195075842,0.5392761780741517,3,4,4,5,1
0.4469709259439657,0.3747116717148544,0.32232629817032166,0.5398843193353593,3,2,1,1,1
0.4467658438280934,0.3743574425947326,0.32386955196436273,0.5384119537423083,5,1,4,5,1
0.44524939806172115,0.37200361647346625,0.3244005129423878,0.538760285703896,2,1,3,3,1
0.44463025964663144,0.3715347396434577,0.3219283366050226,0.5352043659471993,4,3,3,3,1
0.44104572647360585,0.3703452911811607,0.32006045379355086,0.5316740221339482,1,4,1,4,1
0.43877477896032097,0.36761704641143755,0.31867127873485657,0.5266054164522952,3,2,3,4,1
0.4355377711754457,0.3652431052369719,0.317381440345425,0.5258747364969485,4,1,1,3,1
0.43288027944512353,0.3616088480968551,0.3173565867672087,0.526502379339339,1,2,1,3,1
0.4328879993609925,0.3632420339734529,0.3151676808599453,0.5274232278664537,2,2,2,4,1
0.4333512289514316,0.36273951915056274,0.31677647940587567,0.5269030134499929,1,5,4,5,1
0.4333711778608351,0.362777988677227,0.3115566831547659,0.5227916294966367,3,2,2,5,1
0.42797749103736726,0.3613843081689883,0.31036650419648065,0.518573764157232,3,1,2,5,1
0.42952047313990926,0.35854109711394017,0.305455287964735,0.5157618363907588,2,3,2,5,1
0.4285850955165444,0.36153007578081586,0.3022592786364389,0.5174523380271019,1,4,3,5,1
0.42651678797799186,0.35866558569046997,0.29976795128217343,0.514659344832183,2,1,4,4,1
0.42404100650424287,0.3589733153115255,0.30066714360685537,0.5129233589063495,1,4,4,2,1
0.4214858353155503,0.35715950928376644,0.3003081745540432,0.510361078268531,4,1,4,3,1
0.41795168889372725,0.3548358300150457,0.29959622203945685,0.5071737020763247,5,5,5,4,1
0.4196668020064333,0.35608066101271413,0.29825671494095196,0.5037006948876745,4,2,4,5,1
0.41717156365757124,0.3584555616374814,0.2977554024356414,0.5041929415418556,2,3,5,5,1
0.4162696753009045,0.3543928176459894,0.2951059481672351,0.49762425941668675,5,2,5,3,1
0.4120014011522364,0.3537415147748844,0.2980938580641944,0.4975316307590644,4,4,2,3,1
0.41100432540093745,0.35515262631451494,0.2975575458444567,0.4915133908754471,5,3,4,2,1
0.40958777844987754,0.35607471473943075,0.298002170574012,0.491101817304169,1,1,3,3,1
0.41003501167972484,0.3515129385108402,0.2943441917859613,0.48670096799491963,5,1,1,3,1
0.4081620492570466,0.3499870701737239,0.29532371949192726,0.48586014747990686,2,1,3,3,1
0.4073130502932775,0.3450837687178158,0.2946518196746468,0.48291549799186206,1,2,2,5,1
0.40463041220553225,0.34445706501766193,0.29444322034545595,0.4815569482336791,3,3,2,5,1
0.40290136974871094,0.34333721136973333,0.2915591504028722,0.47788134442284375,3,3,4,4,1
0.9847328244274809,0.0,0.0,0.9847328244274809,3,1,4,5,2
0.9690201087117949,0.0,0.4494163424124514,0.9748566845872813,3,3,2,4,2
0.9675993088915638,0.0,0.29961089494163423,0.9714903594752213,5,1,5,3,2
0.8045033188372626,0.0,0.2247081712062257,0.7412451361867705,2,1,1,4,2
0.84360265506981,0.0,0.3785689321745614,0.7929961089494164,1,3,1,2,2
0.824083336623976,0.1435997068698127,0.36780501484232686,0.6300813008130081,2,1,5,2,2
0.8503387961807756,0.12702151153043467,0.32325117221702415,0.8254345932434479,5,5,3,5,2
0.7197795103588864,0.11114382258913034,0.28284477568989613,0.7581079822663115,2,4,5,5,2
0.7076524162849185,0.09879450896811587,0.3591098860833265,0.7618984824691042,2,1,5,4,2
0.7262205079897599,0.1782483914046376,0.32319889747499386,0.7803753008888604,3,4,3,2,2
0.5849235644950045,0.16204399218603419,0.3556220492155091,0.6907693612059543,4,1,4,2,2
0.5361799341204209,0.14854032617053134,0.32598687844755,0.7165385811054582,3,2,1,4,2
0.5666306187997312,0.21403722415741352,0.37691280718972375,0.7368496536567186,2,4,3,5,2
0.5431390010189566,0.27039159176099037,0.4214190352476006,0.7344086274914166,4,1,3,4,2
0.5605110830814676,0.30819471388661235,0.4402150294240797,0.7495798479182756,5,2,5,5,2
0.583638862611098,0.35143254426869913,0.47520159008507473,0.7652311074233835,4,3,3,1,2
0.6298981217103631,0.330760041664658,0.45050788767217154,0.7836550648979753,5,5,3,5,2
0.595205534125556,0.3135274187125139,0.4274679999769463,0.7843816288005739,2,5,3,4,2
0.6005986333086663,0.29702597562238153,0.40496968418868595,0.7923639910546442,1,4,4,3,2
0.6061096170385173,0.31431753398411966,0.4174844632011265,0.8022880938597481,2,1,5,4,2
0.5868763631576981,0.33453012042748825,0.4314442369306023,0.8024846354651197,2,1,1,3,2
0.618556893570538,0.31774833062149344,0.42606499397573855,0.7706775178412886,1,2,2,3,2
0.6355634383943489,0.3039331858118633,0.40782671845338847,0.7998261677566868,3,5,3,3,2
0.6505560232257924,0.2912705289745427,0.39211632590013656,0.7858804675067219,1,1,4,2,2
0.6739158610952934,0.27990835179966345,0.41566875777751733,0.8021684925566546,1,1,4,4,2
0.6479960202839361,0.26914264596121484,0.4381430363245359,0.8097773966890909,1,2,2,4,2
0.6613795698470595,0.2799240651424818,0.45337468647405105,0.8159355230495308,4,3,4,3,2
0.6728268722565032,0.30227974147925857,0.4591024357317472,0.8367773398146345,2,2,4,4,2
0.669896873923058,0.29185630211790486,0.4777462538229965,0.8079284260166975,5,1,4,5,2
0.6475669781256228,0.312066316490681,0.4915450067594712,0.8143308118161406,5,3,2,5,2
0.636672174420179,0.31181681974326725,0.4563338775091657,0.7905866863637905,1,1,3,5,2
0.5878909624737467,0.34301975699423026,0.49396284172702987,0.7790693728524511,5,4,5,5,2
0.5984020794606,0.36278126618444445,0.508856786080752,0.7922469838839912,2,1,3,4,2
0.6055461241476666,0.38152299364960784,0.5008979519767192,0.7932121195941344,1,2,4,3,2
0.5881416234530769,0.37047708061962026,0.5147282992869896,0.7991160962090232,3,1,2,5,2
0.5848285954949525,0.3601860506024086,0.5255764484322338,0.8046962046476615,2,4,4,2,2
0.5870404352563502,0.35043202015283725,0.538398706582714,0.782867280800558,1,1,3,4,2
0.5979077922232884,0.36752604697540603,0.5505461090410637,0.7744901136964014,2,4,4,4,2
0.5825840956609394,0.38336062594695125,0.5620705677836005,0.7802724184734168,1,3,1,3,2
0.5680452641914236,0.3986666840523454,0.5727980793014533,0.7857617789557847,3,3,3,4,2
0.5376923390104634,0.39050616608187394,0.5549859663330518,0.7894385145058371,1,2,1,5,2
0.5420871367989636,0.3837761889386354,0.559018336906914,0.7861639705869559,4,1,3,3,2
0.5428304556018579,0.4004589009095319,0.5437392887987489,0.7708722658761028,5,2,2,5,2
0.5395989113876186,0.397978506255783,0.5372889273185342,0.7688675009967741,2,1,4,4,2
0.5117280984137529,0.39256279789346255,0.5275174364942353,0.7548723359078426,4,1,3,5,2
0.5149801007877256,0.403343867337111,0.5208161775767269,0.7494550906164656,4,1,1,4,2
0.5298628851253517,0.40384825805079794,0.5184498178339226,0.7413230147250582,1,2,3,5,2
0.5353162102217949,0.4160956447582104,0.5070340979961471,0.7458916722612704,3,3,3,4,2
0.5446384676652188,0.4075955992923,0.4967178547815999,0.7327873328752105,2,3,3,3,2
0.5535458141129053,0.4193997888221237,0.506788777858524,0.7383719247341954,4,4,3,4,2
0.5616119451600932,0.4034132340618269,0.4999578456131694,0.7435442773377583,3,4,4,3,2
0.5700424846762452,0.41488897637374933,0.5095740408898393,0.7410263607084286,2,3,4,4,2
0.5629587117487764,0.42046555251716583,0.5077631697011938,0.7131569878947,2,1,3,3,2
0.5758483322793607,0.43119734426794765,0.49793347010464145,0.7184551470987772,3,1,1,2,2
0.568538620575683,0.43529017050657415,0.48888013428455707,0.7234845788174472,2,3,2,5,2
0.5588961385035344,0.42405078937914725,0.47648183795957727,0.7187925826398194,1,2,3,4,2
0.5608156138546574,0.41661130184617984,0.48468476593358817,0.725384540496738,4,3,3,2,2
0.561582452347328,0.40722450837452046,0.49613917032995536,0.7248050609869463,4,2,5,3,2
0.5579200986093225,0.39137056908427037,0.5071269872007943,0.7266929538025971,4,3,3,4,2
0.5651617329116075,0.40516515255968694,0.5033610028712651,0.7281780730378916,4,2,5,5,2
0.5559828146788465,0.41386740587216403,0.5057449937959666,0.724014399991853,3,2,5,4,2
0.5609297840653451,0.42310082740326865,0.5136354489283391,0.7332555475253357,4,2,2,4,2
0.5672063185578635,0.416385070124667,0.5258995782419539,0.7378898856556927,3,1,2,4,2
0.5514643454525674,0.4170107251648657,0.5078755676311149,0.7189293101704647,2,1,4,3,2
0.5484272337499198,0.4105951755469447,0.5003401157288045,0.7079389423743379,3,1,1,3,2
0.5628867509875642,0.4288197567033767,0.5021268410733737,0.700187937330126,3,1,3,4,2
0.563302961341305,0.42169569394160605,0.4997801500469734,0.7153883019894841,2,1,1,3,2
0.5792367671341337,0.4060478567620312,0.5053402604499204,0.7201615897787667,2,1,4,4,2
0.5785757541495807,0.40110816360176127,0.5041637561802134,0.7223822231308108,3,1,1,4,2
0.580870623773483,0.381376169143622,0.4996639019724577,0.729116566513841,3,4,3,5,2
0.5829448593567854,0.365331541501034,0.5037477355251111,0.7314805015981701,2,1,3,5,2
0.5880266533615003,0.3832828756404105,0.4965661782569092,0.7211431197723239,5,1,3,4,2
0.582389638984022,0.3922570304739326,0.4993213649142429,0.7204777514790606,5,2,5,4,2
0.5854463657082165,0.400469773305366,0.5059185663763482,0.7242625348106528,3,4,4,5,2
0.5754632359582025,0.4004877895084919,0.49233235749780324,0.7105213505792346,2,2,5,2,2
0.5694939006113718,0.4057291249657358,0.49757530463692584,0.7035236484244506,5,1,4,5,2
0.5539911339573785,0.4011163904654585,0.49485386724768693,0.682656022073815,4,4,5,5,2
0.5534630800743526,0.4087943854594911,0.50027031175849,0.685242419393947,5,2,4,4,2
0.5438638934130949,0.40354283523604856,0.49452523809922316,0.6927304947420054,2,1,5,3,2
0.5514488111966325,0.4044956459079108,0.4784889800196531,0.6856070370067346,5,4,5,4,2
0.5568591861820942,0.40726819554903243,0.4732237249923445,0.6881332756227617,5,1,5,5,2
0.5579043558027003,0.41212300667908813,0.46402551600210973,0.6834559990294221,3,3,5,3,2
0.5551144339385065,0.4162728222872151,0.46168138285216115,0.6893266777819307,2,2,4,5,2
0.5601097369820843,0.41748360469213697,0.46513303604345424,0.6970324448288409,3,1,2,5,2
0.5647764677813784,0.41291860855089774,0.4626063939349526,0.7014273423590337,5,1,5,4,2
0.5547059745363604,0.4139424787428484,0.4521675062001346,0.6928748989137126,3,3,2,5,2
0.5582768742425397,0.414167794730865,0.4472768585565947,0.6932343868896289,2,1,2,4,2
0.5618767276087456,0.40800101032066605,0.4461618101222054,0.6872068875764537,2,2,5,4,2
0.5654189625796272,0.41359411867477897,0.4365608481129587,0.6813466685734441,3,5,4,2,2
0.5579333823253303,0.4076311126976119,0.43107312310169804,0.6775102513490039,3,2,3,3,2
0.5693633449936172,0.4037954911925391,0.4213728179218356,0.6729538799634138,3,3,3,2,2
0.5634858922622348,0.40822334369946484,0.4271070460351171,0.6649290875759505,2,2,3,4,2
0.5743095752387422,0.4043074311528973,0.4193970683281301,0.6592640655411484,2,1,4,3,2
0.5826069882949934,0.4005900039457917,0.413986967487026,0.6466596385175385,4,4,4,2,2
0.5660900196063073,0.3902297828531433,0.39876561630298785,0.6483090635727328,2,4,3,1,2
0.557931307216977,0.38063525229428913,0.3959618353345606,0.6429401375464145,2,3,2,4,2
0.5593766565270288,0.37670750312466195,0.393014135438336,0.639354560898936,2,2,5,3,2
0.5559116380592509,0.3761515636207237,0.3912743779474529,0.6401841511452111,1,1,1,5,2
0.5434063535283313,0.37821831903009134,0.3888712111639761,0.6297420069533403,4,2,3,4,2
0.5478294827639936,0.38298409736263855,0.39268030880089017,0.6317872495320553,5,1,2,3,2
0.5474530359815123,0.37932518201244236,0.3901291168481504,0.6261418524100799,1,1,5,4,2
0.5477611125426435,0.3836435618039631,0.3953861684174715,0.6291384522036213,1,1,5,2,2
0.540767174526331,0.3900839776817952,0.38567370057740563,0.6204500430469683,3,2,2,4,2
0.5429398403998882,0.3855474185400183,0.39237567787419897,0.6293479304186491,2,5,5,3,2
0.5403490263709362,0.38500144787849233,0.3879329894740754,0.624355623892487,3,3,3,4,2
0.5341126968735385,0.38963253960890293,0.3839001057313547,0.6233416904573172,2,1,3,2,2
0.5361747356946402,0.38549716423615316,0.38849871212673875,0.6254055042115717,4,1,3,4,2
0.5394068463027162,0.3740360010381479,0.39638228466108055,0.6052507711612976,1,3,3,4,2
0.5387929902553633,0.37712555723559127,0.39266763678641553,0.6066338507010453,4,2,3,3,2
0.5345338597024849,0.3802585636457251,0.39749530168210884,0.6166464475563036,5,4,3,3,2
0.5376787996066751,0.37720919223168176,0.39146551814752345,0.6073780222985526,1,1,4,4,2
0.5295015425428213,0.36760424531023733,0.378842000075697,0.5994797816847479,1,2,1,5,2
0.532352908411799,0.3643542717421988,0.38153554969216674,0.594046097318313,1,4,2,1,2
0.5321904148660989,0.3701555932779797,0.3868006169731758,0.5974513918418104,2,5,1,5,2
0.5275271739820316,0.3668120780850977,0.38281630086760154,0.5996692636793562,2,4,1,4,2
0.5297709544080923,0.36828440722010175,0.37952496368682653,0.6016476931026513,5,2,1,5,2
0.5197460186434674,0.3639268275241907,0.3717409166990844,0.5970072279636846,1,1,1,3,2
0.505339678860646,0.36538632162036877,0.365677249471684,0.5866825277104959,4,1,1,4,2
0.5025567618314913,0.3560043491226033,0.36175373685198264,0.5842335548319866,1,2,2,3,2
0.5007450196792921,0.35533515031289703,0.3652826215532778,0.5834510799153817,2,3,4,4,2
0.49468611875216356,0.35216477099635607,0.3682342686138133,0.592151680066156,4,1,4,4,2
0.4977444932214064,0.3573735234070955,0.3700503143605059,0.5950548838151024,3,1,2,3,2
0.49408387938906884,0.3549266081806842,0.3642564669010915,0.5922907707918562,1,3,4,4,2
0.4912027816386984,0.3568982074326904,0.3705133047793497,0.5968415578811266,4,4,3,3,2
0.49046933771494483,0.3574935086854786,0.37249724800542827,0.5932190922159242,1,4,3,4,2
0.4924792612413766,0.3544363710018556,0.3779985197508094,0.5897672432330686,2,3,4,4,2
0.4922479965179698,0.3581768817826033,0.37840093757835425,0.5881373620578908,2,1,3,1,2
0.48816965787884814,0.35924357107376315,0.3784147951938164,0.5913136479203005,2,2,3,4,2
0.49104576822311247,0.36634264053285964,0.38142683915192366,0.5931487812665451,3,1,1,3,2
0.49002469902919393,0.36317900332512715,0.37879862513152746,0.5914865941809089,3,2,4,4,2
0.4799459372127338,0.3632221421316257,0.37336507278707926,0.5903480283166053,2,1,5,5,2
0.4789499571978739,0.3643004402097463,0.37253427980273296,0.5869073786879617,5,2,1,5,2
0.48668222470944694,0.3692413437619372,0.37701623878409557,0.5866737116230544,4,2,4,4,2
0.4812561565975454,0.37299453194814003,0.37871038623030634,0.5830892457144973,2,3,4,5,2
0.4827372911067832,0.371745241008014,0.37496935097674633,0.5818514103478672,3,5,4,5,2
0.4802503295128801,0.3635411287669582,0.3774591789493273,0.5814645063749896,1,4,3,3,2
0.48345654713278646,0.36371297865403446,0.3815303056387941,0.5802336174147211,4,1,1,3,2
0.48137667086631686,0.3688462982480091,0.38531377475880335,0.5824032718248624,3,2,3,2,2
0.4811012924984859,0.36442568186401164,0.3853216333944885,0.5810057814496624,4,2,4,4,2
0.4761041050175171,0.35771679649210913,0.38517971412356694,0.5803781036490637,1,2,1,3,2
0.46972408863374,0.36148026887167334,0.3824131639285269,0.5810266465552393,4,3,4,4,2
0.4693552072870507,0.3692084434656876,0.3772908874169517,0.5824950907794255,5,2,3,2,2
0.4614132433259611,0.3573994656759969,0.3685614105093607,0.5832809788063488,2,4,2,5,2
0.45942442734198163,0.36197594815281575,0.36798226746751234,0.5815294272882061,1,2,3,4,2
0.463240643205468,0.3585186583573065,0.3668301981491369,0.5822895654080832,2,2,4,3,2
0.46281864692770175,0.35402168477996165,0.3647774053648695,0.5814344820425073,2,1,3,5,2
0.4570150549695827,0.35645513762049325,0.36606046942662984,0.579848999006712,2,4,2,5,2
0.45690007944396066,0.3568443111769619,0.3662231893842604,0.5794184967609124,4,2,5,5,2
0.45504071851907146,0.3552906915404441,0.36342460835411894,0.5780014910267326,4,1,5,2,2
0.4465872483866098,0.3584102454904075,0.3597575863413692,0.5788007570444216,5,1,2,5,2
0.44759593901200107,0.3551838532703414,0.35920928314009226,0.576540823653253,2,1,3,4,2
0.4448672769590826,0.3469949839033054,0.35642579095560545,0.5732223996089548,3,3,2,5,2
0.443124076750387,0.34875539067084943,0.35606951921144187,0.5706312061631352,5,1,2,5,2
0.4407868451446324,0.3489887042738764,0.35910612536883496,0.5662689171626054,2,3,2,5,2
0.43953668242332394,0.3479606894967489,0.35458033614027695,0.5647768967315108,2,3,3,4,2
0.4451438650191197,0.3509977880754476,0.349514891402713,0.5688537243523063,4,1,5,3,2
0.44524626606908435,0.35223909467075937,0.34836878271521,0.5651079493220783,5,4,3,5,2
0.44741724886831225,0.35072812171966905,0.35060402647418176,0.5655858582804079,1,1,5,5,2
0.44688824440461516,0.35538552703518295,0.3461083212535899,0.566376345330229,5,1,1,4,2
0.45003212425643885,0.3584534252328678,0.3485629770372102,0.5666525395008143,4,1,4,4,2
0.4499355713317572,0.359161979381775,0.34804945293676237,0.569022388902854,4,4,2,5,2
0.4487976717153447,0.3561181806364006,0.35148034367571757,0.5625389539650637,1,1,4,4,2
0.4477014893470565,0.3539040489666791,0.3555361853713775,0.56357155012008,3,1,2,4,2
0.4494264378897431,0.35245593443119394,0.35372907332813897,0.5592157750824361,3,1,3,4,2
0.44553623078593385,0.34966975669485956,0.34940720917879037,0.5553960981888268,4,1,4,4,2
0.43996773181253485,0.35029655786143393,0.3542564900636124,0.5543787021837648,4,3,3,2,2
0.4381763152723981,0.3499466000239207,0.35502170607496547,0.5493980839430586,1,1,4,4,2
0.440167793232145,0.3481162171559724,0.35430800365166354,0.5457563774645986,1,5,3,4,2
0.439938424668062,0.3451365917107024,0.35473389933585897,0.5407394247376546,2,3,5,4,2
0.4413354569098648,0.34494714226546286,0.3572466429979024,0.5427440904752123,3,1,3,4,2
0.4429736942656008,0.3452988650674895,0.35658418313942825,0.5413540649111317,1,2,3,4,2
0.4438963569651479,0.34192315712037624,0.3535724535350418,0.5378805816286055,2,1,5,5,2
0.4451871391409303,0.34430783234939916,0.35247855364716996,0.5388998764018239,2,3,2,3,2
0.44320833200333587,0.3438907565732857,0.3529896769371998,0.5394456410251702,4,1,2,5,2
0.4425459274619336,0.3463731623200811,0.3519740340861635,0.5407612650211547,1,1,1,5,2
0.4411348434948673,0.3466068832194602,0.3489578762562196,0.5417576424270077,5,2,5,5,2
0.44368005356859536,0.3448235816573178,0.34837523197141884,0.5427359035840382,3,3,2,3,2
0.445662388223158,0.34194177832590245,0.3465507350868984,0.5426620346690824,2,1,3,1,2
0.44512995313208065,0.3411844972375837,0.3481586545719798,0.5448364799900756,4,1,1,2,2
0.44425984311085104,0.34415527226286163,0.3480684699318222,0.5379996664272451,3,1,4,1,2
0.4402864769113046,0.34629596696677534,0.3477943348728557,0.5340444522051812,4,2,4,3,2
0.4365080670898344,0.3469323436702463,0.34688135856377017,0.5318457516163366,2,1,1,4,2
0.43753477101934596,0.3418396700801816,0.34906681319702404,0.5320411257392305,1,1,3,4,2
0.4377226208353958,0.3420117904896372,0.3477473384272699,0.5330901886816688,3,1,2,5,2
0.43737051839682345,0.34354684041735994,0.3497319494737331,0.5317844208516409,2,3,3,2,2
0.4336847577718497,0.34255180000838714,0.3496349573977511,0.5311234199696456,2,1,3,4,2
0.42934479366089373,0.341388864713186,0.3473147073254395,0.527764129671305,4,1,3,3,2
0.42758399431869765,0.3389345554787132,0.34392661419842857,0.5255206864246883,1,4,4,4,2
0.4226611939861297,0.34049782333675294,0.3442165090930453,0.523810133135656,4,2,3,2,2
